feature,importance_mean,importance_std
bert::385,-0.0038419289194618457,0.0032154258080559074
bert::50,-0.00384192891946189,0.0032843747566665706
bert::251,-0.003870831716017942,0.003165455280722313
bert::691,-0.003902198552151415,0.0087150908737435
bert::569,-0.0039028201367347524,0.006474085851987805
bert::500,-0.003908088716714109,0.0032036596494925823
bert::566,-0.003908088716714109,0.0032036596494925823
bert::7,-0.003908088716714109,0.0032036596494925823
bert::543,-0.003922664803167964,0.005173026795648151
bert::418,-0.003965051009921838,0.0033730394559043516
bert::257,-0.003982477769916626,0.003115145588218438
bert::481,-0.003982477769916626,0.003115145588218438
bert::597,-0.003998423656561667,0.0032663507462640227
bert::433,-0.004004498808157031,0.003051018807304221
bert::8,-0.00401135826391612,0.0029715682693721617
bert::593,-0.00401135826391612,0.0029715682693721617
bert::333,-0.004031210807174057,0.0032920238932246017
bert::268,-0.0040315035551877765,0.005319743361339869
bert::166,-0.004064290705800211,0.0033184794651822066
bert::140,-0.004064290705800211,0.0033184794651822066
bert::272,-0.004064290705800211,0.0033184794651822066
style::first_person,-0.004064290705800211,0.0033184794651822066
style::first_person_ratio,-0.004064290705800211,0.0033184794651822066
bert::67,-0.004064290705800211,0.0033184794651822066
bert::30,-0.004064290705800211,0.0033184794651822066
bert::411,-0.004376376089450051,0.002272092154622453
bert::509,-0.004437288568082831,0.004658750609807572
bert::766,-0.004507543404923808,0.007101577562328161
bert::82,-0.004538291932391525,0.007182742531841062
bert::475,-0.004563959866104028,0.004536602844089526
bert::293,-0.0045861736825094646,0.004536221803510726
bert::147,-0.004628846824925326,0.0023971231590279364
bert::679,-0.004661926723551435,0.0024145130253149334
bert::395,-0.004670237379191988,0.00459414933013513
bert::565,-0.004711475407596355,0.004573468570674066
bert::150,-0.004728086520803654,0.0024475814370499677
bert::80,-0.0047851302137016825,0.004470001778819263
bert::13,-0.0047851302137016825,0.004470001778819263
bert::514,-0.004794246318055873,0.0023971231590279364
bert::482,-0.004794246318055873,0.0023971231590279364
bert::200,-0.004794246318055873,0.0023971231590279364
bert::744,-0.004794246318055873,0.0023971231590279364
bert::292,-0.004794246318055873,0.0023971231590279364
bert::443,-0.004794246318055873,0.0023971231590279364
bert::627,-0.00482643936827809,0.002527374896215095
bert::745,-0.004850131559086157,0.002433533534542023
bert::269,-0.0048657846977175016,0.004824951074024163
bert::534,-0.004898864596343611,0.004743278580239131
bert::378,-0.00493194449496972,0.004708292484875648
bert::96,-0.004932237242983484,0.004757010262701625
bert::527,-0.00496502439359583,0.004762836877570457
bert::404,-0.005007410600349704,0.0025338655875491683
bert::359,-0.005049122758297964,0.004730048211346162
bert::322,-0.005055066585429713,0.004877243001916631
bert::632,-0.005088146484055822,0.004801042437400742
bert::316,-0.005104686395646696,0.002592083051016043
bert::722,-0.005148123538292526,0.008609228265224094
bert::732,-0.005183194652132306,0.004699307538172024
bert::27,-0.00524434847314188,0.004835137339945947
bert::399,-0.005262852285314179,0.0026487544288756513
bert::441,-0.005351817424970551,0.004765516333672558
bert::128,-0.0054190542744002815,0.0027095271372001403
bert::672,-0.005800412732580007,0.00372010008629775
bert::742,-0.0058613714180423045,0.003718723781627483
bert::349,-0.005908437036159131,0.004203286366592008
bert::185,-0.00591315026438799,0.0036655332717762746
bert::384,-0.0059414957902353075,0.00530308165988052
bert::28,-0.005951250172652123,0.0059347772672520656
bert::633,-0.0059836917932156505,0.003775787187854587
bert::66,-0.0059836917932156505,0.0037757871878545874
bert::702,-0.0059836917932156505,0.003775787187854587
bert::191,-0.005992807897569841,0.0
bert::306,-0.005998186479979251,0.004065592158943881
bert::382,-0.006024967519320068,0.004169026765863533
bert::759,-0.00603126637860536,0.004120084252600247
bert::184,-0.006050848441301837,0.005513553292405696
bert::274,-0.006055625465131187,0.005979983258952529
bert::400,-0.0060643462772314695,0.0040145392064151325
bert::456,-0.006097426175857579,0.004069177136317654
bert::530,-0.006110824127630888,0.0039140269979047355
bert::424,-0.006145896609378321,0.0037006432762298333
bert::331,-0.006163585973109798,0.004065592158943881
bert::145,-0.006163585973109798,0.004065592158943881
bert::683,-0.0062039656602135285,0.006928841351578698
bert::100,-0.006249032381498321,0.009170322411892145
bert::248,-0.006253628164943681,0.004125481620545202
bert::550,-0.006285923759406042,0.0058008718952784165
bert::408,-0.006288057444134276,0.011335153060386861
bert::317,-0.00630186964605115,0.003964028230804852
bert::600,-0.0063127412078880065,2.890350569986211e-05
bert::680,-0.006328017218146131,0.00028071192237143596
bert::582,-0.006334364048649755,0.005744540791356754
bert::571,-0.006341516252422563,0.0058351033555962845
bert::282,-0.006344556740466034,0.004065341941136278
bert::328,-0.006348668456195394,0.004190982600398091
bert::729,-0.006357462139067649,0.006966766833671229
bert::422,-0.006376750255403585,0.0040703629948531635
bert::656,-0.006391326341857484,0.0057435039293037655
bert::295,-0.006409830154029739,0.004072782727178333
bert::407,-0.006428333966202038,0.00042635004740725996
bert::294,-0.006632191940368104,0.0040639117510943654
bert::707,-0.006632191940368104,0.0040639117510943654
bert::684,-0.00667457814712189,8.102887237707105e-05
bert::208,-0.006728571669187722,0.004698813348351412
bert::412,-0.006744504484000302,0.004710492012218274
bert::455,-0.006778682114980006,0.005634818127802856
bert::149,-0.007102595739547746,0.0024236337038234692
bert::234,-0.00714917347410351,0.002396287283228761
bert::513,-0.007259794579467793,0.007077417845413398
bert::366,-0.007282489919441915,0.004599419011353389
bert::330,-0.0072896421232147455,0.002158031315232641
bert::625,-0.007291704256374087,0.0048035900244527896
bert::345,-0.007353031448269575,0.004667108241509218
bert::22,-0.007358219751461026,0.0023172430934297397
bert::117,-0.007463029091293327,0.006429076806563775
bert::114,-0.007488574259539549,0.005161674748463208
bert::338,-0.007508074985487912,0.004887139063152693
bert::308,-0.007518349541709868,0.0026777179562983903
bert::671,-0.007544842027176935,0.007448409250431087
bert::653,-0.007615625896280109,0.007556464514265837
bert::477,-0.007633160511813841,0.004632965296360129
bert::758,-0.00764147163216986,0.0025404427148435936
bert::420,-0.007661397409891579,0.007214130634544982
bert::97,-0.0076657281744555,0.004542775879660029
bert::46,-0.00770370370370368,0.006290047734554314
bert::584,-0.007703996451717443,0.006222681967634642
bert::300,-0.007710855907476488,0.0074792962364683855
bert::23,-0.0077180081112493415,0.002560749030795062
bert::740,-0.007812249707709817,0.004734952750625168
bert::502,-0.007830753519882072,0.0025225775042317608
bert::381,-0.007830753519882072,0.0025225775042317608
bert::103,-0.007845329606335927,0.004769257189643062
bert::336,-0.007919718659538466,0.0024633372223901323
bert::361,-0.008320657982067914,0.002679895714303053
bert::614,-0.00839227776141982,0.008136781263438767
bert::280,-0.008527900836975499,0.002800554316439615
bert::434,-0.008642068650293887,0.00847672492559929
bert::379,-0.008665327410425472,0.0034087377662954743
bert::198,-0.008698407309051581,0.0033817324158021806
bert::372,-0.008722289703633201,0.0032392234377365235
bert::718,-0.008723104152073913,0.002923211139438915
bert::210,-0.008820452347334062,0.0053223667411841525
style::avg_word_length,-0.008844155790798936,0.00857140646199853
bert::706,-0.008844436821440583,0.005141173877052055
bert::760,-0.008887689196763793,0.003239223437736494
bert::231,-0.009010811287223785,0.003072304068893651
bert::303,-0.009060109731771803,0.00650890158086386
bert::402,-0.009132856325506266,0.004970641496356546
bert::413,-0.009200093174935997,0.0029715682693721075
style::social_ratio,-0.00946388205958013,0.0032307661716908117
bert::285,-0.009934812982432062,0.005189324467990986
bert::327,-0.009950516129787878,0.006480873276091616
bert::720,-0.01007713467192357,0.00304386000141135
bert::383,-0.010077498860954215,0.0063742041312635465
bert::9,-0.01018979200238801,0.003248271042850654
bert::507,-0.010193507423962167,0.008534684863981618
bert::505,-0.010203213205262207,0.006510579716126174
bert::373,-0.010257028851817718,0.0031725039517506723
bert::409,-0.010271604938271572,0.005135802469135787
bert::431,-0.010479047158611032,0.008448754490821182
bert::33,-0.010614548057489714,0.006643780472957798
bert::577,-0.010849104472895953,0.004818666161722545
style::social_words,-0.010892713311868895,0.00504493752721909
bert::605,-0.01119593434576247,0.00845510614091025
bert::94,-0.011295036533131797,0.006163357158662622
bert::704,-0.011362589261539014,0.007186348556624793
bert::676,-0.011450484570932739,0.002546653915545423
bert::161,-0.011460969013741051,0.002426275331935734
bert::1,-0.011626368506871643,0.0024262753319356455
bert::192,-0.011626368506871643,0.0024262753319356455
bert::401,-0.011785642677026354,0.004893719652381555
bert::586,-0.012280624034125465,0.00408554404955941
bert::36,-0.012395334444866868,0.006595376169673503
bert::266,-0.012423056583818103,0.0040933580366584055
bert::695,-0.01266465817948259,0.005490364531092794
bert::533,-0.012673492292539912,0.004072819594212949
bert::375,-0.01273045458574762,0.0038218120432991975
bert::438,-0.012945202119981491,0.004060931600537475
bert::218,-0.013463660834998193,0.0027186488768462533
bert::77,-0.013470069509285287,0.0027079982676386145
bert::594,-0.013564604292895632,0.004860837230560366
bert::690,-0.013821478716391522,0.008004292683787422
bert::165,-0.013976672150341618,0.0024408525021974905
bert::65,-0.014090222495791416,0.002776440254998516
bert::175,-0.01410380392548356,0.0023790972456036886
bert::587,-0.014384401360563358,0.003073894525360126
bert::499,-0.01470791116525667,0.0063557356094310295
bert::325,-0.015241393527107827,0.006619436603317528
bert::703,-0.015249124115034407,0.0065465272668026086
bert::747,-0.01536148371758379,0.006392912184550315
bert::70,-0.015364576657283502,0.0032467790716026296
bert::436,-0.015728566334390792,0.0048747379267855325
bert::435,-0.016317163902598096,0.0029751568393067496
bert::311,-0.016457859593872536,0.006328461119453004
bert::581,-0.01664432202628501,0.0050462516347358185
bert::554,-0.01675964842814539,0.0050606854411586275
style::num_chars,-0.02046580164137768,0.0047279932498659645
bert::171,-0.022212846885607672,0.00274074373970014
